20240702	10:26:57	8d25ca20-0313-4ee4-9668-086a1c9f124d	GET	/	undefined
20240702	18:17:11	c5caa5e8-d68e-46dc-a8f9-748fad8361ef	OPTIONS	/scores	http://localhost:3000
20240702	18:17:11	3a3ca27b-ff05-40da-b0ad-ecc2ff6fd6da	GET	/scores	http://localhost:3000
20240702	18:18:11	67e287b6-c580-46c2-b6ef-067bcabf5195	OPTIONS	/scores	http://localhost:3000
20240702	18:18:11	391c1664-6c10-40b5-b970-435a3c0b0f1f	GET	/scores	http://localhost:3000
20240702	18:19:11	a7b10b41-dca2-42bd-a5d4-9cbaaacbe8a1	OPTIONS	/scores	http://localhost:3000
20240702	18:19:11	540cc31e-af41-4745-899a-39477d09e472	GET	/scores	http://localhost:3000
20240702	18:20:11	ee3ff1ce-a892-4380-a8f4-63ff18691b5f	OPTIONS	/scores	http://localhost:3000
20240702	18:20:11	9d7e4375-07b8-4d8e-9e4a-a7a97fae494d	GET	/scores	http://localhost:3000
20240702	18:21:11	af1b3638-eb38-4997-9be0-2e52155b89aa	OPTIONS	/scores	http://localhost:3000
20240702	18:21:11	5f3184db-b0e3-4736-9f88-47db45d185e4	GET	/scores	http://localhost:3000
20240702	18:22:11	120f298c-640f-4c51-9a33-67dd0e2c94a7	OPTIONS	/scores	http://localhost:3000
20240702	18:22:11	411a1c5d-cd6e-4982-89f0-5104fb9d7aba	GET	/scores	http://localhost:3000
20240702	18:23:12	f505bf1a-0ae6-4388-8c1b-5f9e201d1f27	OPTIONS	/scores	http://localhost:3000
20240702	18:23:12	038bd08b-78bb-4ea2-866d-370e54ee2f97	GET	/scores	http://localhost:3000
20240702	18:24:12	a1eea86c-db2d-4408-a732-c66d604bbe82	OPTIONS	/scores	http://localhost:3000
20240702	18:24:12	3ac951a0-d835-4450-8ebb-0a3e54fc5c6c	GET	/scores	http://localhost:3000
20240702	18:25:12	b8f1029f-e1d8-4742-b51c-fd90bb6784be	OPTIONS	/scores	http://localhost:3000
20240702	18:25:12	317d5574-c6b8-463a-84f9-ad4f47965f53	GET	/scores	http://localhost:3000
20240702	18:26:12	dbe6fe38-b713-44c4-82c5-bad8305f3c45	OPTIONS	/scores	http://localhost:3000
20240702	18:26:12	d2f414c5-658f-41ee-abc8-87bd73a5ce72	GET	/scores	http://localhost:3000
20240702	18:26:12	e9f4c15a-336d-4da5-9522-578e2cf06d3d	OPTIONS	/auth/refresh	http://localhost:3000
20240702	18:26:12	8613ca61-fbf8-4e6f-b0d5-90e61be9f7e6	GET	/auth/refresh	http://localhost:3000
20240702	18:26:12	29c1eb6b-8a59-4175-86f2-932d139631b9	GET	/scores	http://localhost:3000
20240702	18:27:12	00a169b9-ad53-40dc-a158-d5442fa79f3b	OPTIONS	/scores	http://localhost:3000
20240702	18:27:12	d5d55119-70fa-4707-a377-a489fee0c3e7	GET	/scores	http://localhost:3000
20240702	18:28:12	151f9a83-ffb2-40dd-821e-b37360d96cd0	OPTIONS	/scores	http://localhost:3000
20240702	18:28:12	084df6d0-478e-4946-8605-4108e085dabb	GET	/scores	http://localhost:3000
20240702	18:29:12	d6c53dc4-bf06-4cff-80b1-79808c3db0ef	OPTIONS	/scores	http://localhost:3000
20240702	18:29:12	254598b5-1a27-4954-84e3-0aa2b433b45a	GET	/scores	http://localhost:3000
20240702	18:30:12	89531017-b2f0-4320-aadf-5e014d71b09b	OPTIONS	/scores	http://localhost:3000
20240702	18:30:12	ee6356b0-5a71-4e79-a011-3e96fc3a71a8	GET	/scores	http://localhost:3000
20240702	18:31:12	6f6a60e8-0da9-4fe3-83f5-e9a877b5aaa8	OPTIONS	/scores	http://localhost:3000
20240702	18:31:12	6700ee2a-a707-4d2f-ba1d-0b55efcafcc7	GET	/scores	http://localhost:3000
20240702	18:32:12	381b02c9-8d20-4247-871e-3446bcaa37a5	OPTIONS	/scores	http://localhost:3000
20240702	18:32:12	eefd99b0-2eae-4842-9c53-e41cd85ba3e0	GET	/scores	http://localhost:3000
20240702	18:33:13	57cdd46b-36f1-48ed-ad16-d5ff7df6c45b	OPTIONS	/scores	http://localhost:3000
20240702	18:33:13	960785ef-516d-46d9-89f2-fdecd85d995c	GET	/scores	http://localhost:3000
20240702	18:34:13	fecfc88c-6a63-4d44-9b75-80d8d0bb9196	OPTIONS	/scores	http://localhost:3000
20240702	18:34:13	fe42d228-f164-4127-bff7-99b01941c0b6	GET	/scores	http://localhost:3000
20240702	18:35:13	3061c154-69fd-4a0c-a83a-7176faea78d8	OPTIONS	/scores	http://localhost:3000
20240702	18:35:13	4a32e7b9-7843-4cd6-a6e9-2336bbaa5876	GET	/scores	http://localhost:3000
20240702	18:36:13	83989572-db8c-4350-a127-2c14e61132e0	OPTIONS	/scores	http://localhost:3000
20240702	18:36:13	b1aaba2b-8a11-4841-98a6-9775ea00e1d6	GET	/scores	http://localhost:3000
20240702	18:37:13	dbbb4458-b49b-484f-bfa5-71f144ac6131	OPTIONS	/scores	http://localhost:3000
20240702	18:37:13	67a07d28-81c8-4424-aa47-9759a357cccf	GET	/scores	http://localhost:3000
20240702	18:38:13	6850494c-129b-4fb8-9e13-b9c4494696b5	OPTIONS	/scores	http://localhost:3000
20240702	18:38:13	b915c12e-7967-4289-bc30-2efd6b834925	GET	/scores	http://localhost:3000
20240702	18:39:13	d033d761-8690-4c0c-9988-d89977fd8713	OPTIONS	/scores	http://localhost:3000
20240702	18:39:13	58d2e64e-9e16-412a-a61b-c79697e91146	GET	/scores	http://localhost:3000
20240702	18:39:45	402e72ef-0e9e-4d86-be44-9bc4a6e257c6	GET	/scores	undefined
20240702	18:40:13	9a12cabc-cc81-45ae-b5c0-54c6f5189a8a	OPTIONS	/scores	http://localhost:3000
20240702	18:40:13	6b024f9f-55b7-488f-b6b6-0e7b4a641405	GET	/scores	http://localhost:3000
20240702	18:41:14	1f737ea2-9c19-419e-a2b4-cf5a7a73c804	OPTIONS	/scores	http://localhost:3000
20240702	18:41:14	dd2020d0-f5f6-42b9-a015-15ed7ec79161	GET	/scores	http://localhost:3000
20240702	18:41:14	3a6cb5ee-4a7f-4c8d-9d77-b0e5beffa6e3	OPTIONS	/auth/refresh	http://localhost:3000
20240702	18:41:14	46af9b9f-2911-4b2b-82a5-c0dfad82aa2a	GET	/auth/refresh	http://localhost:3000
20240702	18:41:14	d85bf3c4-eb18-408a-a227-3637d6dd47cc	GET	/scores	http://localhost:3000
20240702	18:42:14	7f0c1ae9-6733-48dc-b51f-c6bab8296872	OPTIONS	/scores	http://localhost:3000
20240702	18:42:14	2dbebf88-39ce-42f5-bc92-a0016655da06	GET	/scores	http://localhost:3000
20240702	18:43:14	d094a3a8-3f1f-4821-a76c-55669e2bc8dc	OPTIONS	/scores	http://localhost:3000
20240702	18:43:14	e3d29c26-456a-4d77-85b7-7313d7663b72	GET	/scores	http://localhost:3000
20240702	18:43:44	c9bd112d-ecdc-43a1-9960-f6fdbb5e9c83	OPTIONS	/scores	http://localhost:3000
20240702	18:43:44	5d7e91d5-3ebf-4255-8345-b6b16f21c548	GET	/scores	http://localhost:3000
20240702	18:44:44	25b7be8d-7c73-4f06-8666-1be120a84e18	OPTIONS	/scores	http://localhost:3000
20240702	18:44:44	36c52161-2121-4be8-8dff-fbff36d1f89b	GET	/scores	http://localhost:3000
20240702	18:45:34	bb1160dd-f0e1-4fb1-b328-aedd9e9e16ef	OPTIONS	/scores	http://localhost:3000
20240702	18:45:34	369a5b38-6e11-467c-9b94-2f66a1ec7ba3	GET	/scores	http://localhost:3000
20240702	18:46:32	d6d322d3-7919-4642-99a6-a1fc364dbb5f	OPTIONS	/scores	http://localhost:3000
20240702	18:46:32	e1278e54-9b50-486d-b316-c57a3050fd4a	GET	/scores	http://localhost:3000
20240702	18:46:35	44f8b3a1-a95a-4348-b25e-8948e8e94a2b	OPTIONS	/auth	http://localhost:3000
20240702	18:46:35	cc05ba73-3c17-421a-9d73-13cb3ee68145	POST	/auth	http://localhost:3000
20240702	18:46:35	4b729cc1-02b3-4818-817c-dae6c6124233	OPTIONS	/users	http://localhost:3000
20240702	18:46:35	35adaa56-d773-44c0-aaaf-477f33aa84bd	GET	/users	http://localhost:3000
20240702	18:46:37	98cc203d-a341-4e9f-9d5e-12f678498330	GET	/scores	http://localhost:3000
20240702	18:47:13	a9dd5a74-2b55-49cd-b679-577234eb2b75	OPTIONS	/scores	http://localhost:3000
20240702	18:47:13	4a60d379-8ec6-4267-ba6a-51f42db06bc9	GET	/scores	http://localhost:3000
20240702	18:47:22	a9893e9b-7273-4008-9357-4e008600aead	OPTIONS	/auth	http://localhost:3000
20240702	18:47:22	ea22e3ae-94ca-4dc0-86e6-a50d92cd4db5	POST	/auth	http://localhost:3000
20240702	18:47:23	8ace6a91-954c-48be-a7a3-cb8cc6ff739d	OPTIONS	/users	http://localhost:3000
20240702	18:47:23	748c4a83-2157-4613-88c7-7d604bbdcccb	GET	/users	http://localhost:3000
20240702	18:47:26	389da250-124c-4d52-8dae-f704108bf66c	OPTIONS	/scores	http://localhost:3000
20240702	18:47:26	d9033ed3-0c68-43cb-897e-7411af5680fe	GET	/scores	http://localhost:3000
20240702	18:47:47	75bea53b-c9f5-4de4-b0b3-6c867bc082be	OPTIONS	/scores	http://localhost:3000
20240702	18:47:47	63ce817e-dfe0-4906-8542-0b2d2323d529	GET	/scores	http://localhost:3000
20240702	18:48:01	7fa95273-0424-4484-b049-8471a7b68798	OPTIONS	/auth	http://localhost:3000
20240702	18:48:01	fcac2cbc-d029-43b4-b3aa-8ceacb072dd0	POST	/auth	http://localhost:3000
20240702	18:48:01	2ac0184e-ee7a-4e64-b207-b51f92bc1e7e	OPTIONS	/users	http://localhost:3000
20240702	18:48:01	a61fc8b7-5c4f-4a0a-ac59-601309bf2c57	GET	/users	http://localhost:3000
20240702	18:48:02	e4840e57-e4f8-4cd3-80f5-1076112bc6cd	OPTIONS	/scores	http://localhost:3000
20240702	18:48:02	e096d017-e49c-41b1-ada8-c58ec1568215	GET	/scores	http://localhost:3000
20240702	18:49:02	204a8d5d-ffe2-45cd-88d3-a6569bf7a34d	OPTIONS	/scores	http://localhost:3000
20240702	18:49:02	2fc3c1ed-a68c-4890-ae2e-27854e54a067	GET	/scores	http://localhost:3000
20240702	18:50:02	00c85bcf-0f3e-43bd-9b5e-7cb1e8ee2936	OPTIONS	/scores	http://localhost:3000
20240702	18:50:02	1919da8d-63f5-46f3-9a48-81ef7bb092d2	GET	/scores	http://localhost:3000
20240702	18:51:03	3d3893d4-9833-4391-8b77-fea7031610e3	OPTIONS	/scores	http://localhost:3000
20240702	18:51:03	fa338afb-d22e-4911-b93d-e339508f4a4d	GET	/scores	http://localhost:3000
20240702	18:52:03	68f434fa-c20c-44e2-9874-96a50b60818e	OPTIONS	/scores	http://localhost:3000
20240702	18:52:03	130f4a2f-337a-49e6-8db1-c346db0ea60a	GET	/scores	http://localhost:3000
20240702	18:52:10	c8087b28-3485-440c-bbdf-c4100db6d30e	OPTIONS	/scores	http://localhost:3000
20240702	18:52:10	93d1a559-c0f9-4bcb-9e85-a07706c03c45	GET	/scores	http://localhost:3000
20240702	18:52:41	6cb11eba-d24e-4f0e-b12f-b0cb05cee026	OPTIONS	/scores	http://localhost:3000
20240702	18:52:41	3758d534-6d6e-414a-94b8-c26309380c09	GET	/scores	http://localhost:3000
20240702	18:52:45	624c1e9d-65be-4e79-b040-ce6ee23a5a05	GET	/scores	http://localhost:3000
20240702	18:52:49	de92c7b3-c9e2-4708-b4f2-1f0fb3140b50	OPTIONS	/scores	http://localhost:3000
20240702	18:52:49	889b60aa-6f2f-4bd1-bd7d-b7778c225304	GET	/scores	http://localhost:3000
20240702	18:53:24	3d08e1de-5585-4a86-b9b9-da9101381696	OPTIONS	/scores	http://localhost:3000
20240702	18:53:24	144233a9-8b9d-4a13-a2ea-bf8e49a54cec	GET	/scores	http://localhost:3000
20240702	18:54:21	e7aa038f-3744-47db-a4c5-56b0091da546	OPTIONS	/scores	http://localhost:3000
20240702	18:54:21	b09692f4-45da-4766-88b2-01210b0f8d25	GET	/scores	http://localhost:3000
20240702	18:55:01	eb991733-800a-40c1-9cde-9a8dff5d4115	OPTIONS	/scores	http://localhost:3000
20240702	18:55:01	f81ebd2c-8e26-4616-92a8-f7620d9d3b3a	GET	/scores	http://localhost:3000
20240702	18:55:03	808539c3-d4ad-4b9e-8ca5-7ab3f4a42efa	GET	/auth/refresh	http://localhost:3000
20240702	18:55:03	143faf12-b4e0-460b-98b0-2a4d67a789ce	GET	/scores	http://localhost:3000
20240702	18:55:03	9e4f0510-0fb2-42d3-962f-de788a8d6ae2	OPTIONS	/users	http://localhost:3000
20240702	18:55:03	ff7778dd-8141-4ade-9857-08881417b4cd	GET	/users	http://localhost:3000
20240702	18:56:04	6d84e5f9-4161-4419-b5d9-d50812c1eb30	OPTIONS	/scores	http://localhost:3000
20240702	18:56:04	5a95d6b1-66d5-49ab-bdb6-86f2a288bee5	GET	/scores	http://localhost:3000
20240702	18:57:04	4d9a46d9-46e0-4da4-a760-e348fe5cef7b	OPTIONS	/scores	http://localhost:3000
20240702	18:57:04	bb89feac-f1d5-4499-bcb8-653063162496	GET	/scores	http://localhost:3000
20240702	18:57:30	b3591d22-012f-4711-bea1-27a24546f649	OPTIONS	/scores	http://localhost:3000
20240702	18:57:30	b4b94c68-3015-4c18-91da-54b15051f09e	GET	/scores	http://localhost:3000
20240702	18:57:40	d37d9f69-84c9-4a4f-9266-de6c8a6859c0	OPTIONS	/scores	http://localhost:3000
20240702	18:57:40	a13c6d97-4f66-40ea-b919-a99248670862	GET	/scores	http://localhost:3000
20240702	18:57:41	c35f7f1b-fc82-4eb2-ba27-9bff3d884435	GET	/auth/refresh	http://localhost:3000
20240702	18:57:41	27f2b4af-1a59-49ed-b1a0-63d5a03094e1	GET	/scores	http://localhost:3000
20240702	18:57:41	0ed6c4fb-c5e6-4790-b45c-af03cce2a8d2	OPTIONS	/users	http://localhost:3000
20240702	18:57:41	aa4147f3-644d-4287-a9e0-869e205de748	GET	/users	http://localhost:3000
20240702	18:58:42	5f03ab9d-c4c4-4ec4-9e08-2ae560695079	OPTIONS	/scores	http://localhost:3000
20240702	18:58:42	6b0d384e-912f-4533-bede-7297164fc42e	GET	/scores	http://localhost:3000
20240702	18:58:45	14a567d5-9ed3-4b0e-919a-de3d8fe979b5	GET	/scores	http://localhost:3000
20240702	18:58:48	18478689-b5c4-41fe-add7-573fe212a30d	OPTIONS	/users	http://localhost:3000
20240702	18:58:48	6af06e29-8ae5-4b3f-becc-44cce5203c3f	GET	/users	http://localhost:3000
20240704	14:35:07	a3297f49-b776-4594-a98d-28e51b55eea9	OPTIONS	/auth	http://localhost:3000
20240704	14:35:07	52240ddc-7078-44d9-96d9-f0c51c784fa0	POST	/auth	http://localhost:3000
20240704	14:35:07	7d3df86f-5b65-423e-990b-f8895f851ac0	OPTIONS	/users	http://localhost:3000
20240704	14:35:07	1d4b3891-97cd-4f05-b641-7bd83edba1de	GET	/users	http://localhost:3000
20240704	14:40:35	df3ac114-ef61-45b4-abee-091be39dfb02	OPTIONS	/users	http://localhost:3000
20240704	14:40:35	8d54775a-fb3f-4ee2-871f-bf65df169755	GET	/users	http://localhost:3000
20240704	14:40:35	8214d2ad-d415-4d1b-8979-9fe334fe7fef	OPTIONS	/auth/refresh	http://localhost:3000
20240704	14:40:35	0f660fd8-4adf-4d1f-8aab-58f147a41d15	GET	/auth/refresh	http://localhost:3000
20240704	14:40:35	1cb96349-0a60-44ca-840e-efc96816b21a	GET	/users	http://localhost:3000
20240704	14:49:17	c3617bfc-d113-439c-823f-75284f491687	GET	/	undefined
20240704	14:49:17	818d4ccb-2207-4d16-98e0-941d13002ff4	GET	/css/style.css	undefined
20240704	14:49:17	eb3dff1f-6e5c-480d-8493-5ddc0a17e919	GET	/favicon.ico	undefined
20240704	14:49:26	222c4cb7-d477-45ea-a8d8-81f873fc5422	GET	/auth/refresh	http://localhost:3000
20240704	14:49:26	3dee89a7-26a4-4c72-843d-61b62c7be2eb	OPTIONS	/users	http://localhost:3000
20240704	14:49:26	2b99ca23-ff80-4a0a-8547-f2f66a0c090e	GET	/users	http://localhost:3000
20240704	14:56:20	5a05c7c0-d405-4084-bd84-c77a6ca0eecf	OPTIONS	/scores	http://localhost:3000
20240704	14:56:20	d75b7028-b657-4a3e-b7d0-87cb11ef6e0f	GET	/scores	http://localhost:3000
20240704	14:58:04	dfb60f61-0c0a-48a4-abcf-1a36dacfb089	OPTIONS	/scores	http://localhost:3000
20240704	14:58:04	08703ae8-83a4-494e-84fe-b0f7bae9921a	OPTIONS	/users	http://localhost:3000
20240704	14:58:04	4475b5df-6df2-4ba2-a234-afcaa8323b5d	GET	/scores	http://localhost:3000
20240704	14:58:04	581601b4-fb46-4b12-90cb-7414b0fe6b36	GET	/users	http://localhost:3000
20240704	14:58:45	a790a7cd-f3c6-48c6-9039-c60f36e55254	GET	/auth/refresh	http://localhost:3000
20240704	14:58:45	b8f19cf2-ae1e-420d-a747-9cfe428069a7	OPTIONS	/scores	http://localhost:3000
20240704	14:58:45	1e00a0be-13a0-4ef1-9c4b-6162498fbe65	OPTIONS	/users	http://localhost:3000
20240704	14:58:45	605ac598-bc53-4253-a547-a40383fc821b	GET	/scores	http://localhost:3000
20240704	14:58:45	9f1f705b-d4e8-49cf-a237-b00671d6d003	GET	/users	http://localhost:3000
20240704	14:59:52	b875b202-8d23-426a-8f9e-e647ed01b59b	OPTIONS	/scores	http://localhost:3000
20240704	14:59:52	a1cb7683-9f2a-48f8-ad0e-277dce1c2020	OPTIONS	/users	http://localhost:3000
20240704	14:59:52	d3f9b344-d215-46f4-be5a-fda156ad80f1	GET	/scores	http://localhost:3000
20240704	14:59:52	557c7f8a-2adf-4a75-88d9-bb59a6baaf5c	GET	/users	http://localhost:3000
20240704	15:01:39	c507f765-dfac-4d00-bdda-286606ce4a3d	OPTIONS	/scores	http://localhost:3000
20240704	15:01:39	6477db1f-9869-46de-9b25-d26eb7436c28	OPTIONS	/users	http://localhost:3000
20240704	15:01:39	3c339438-f260-480d-a1c0-f039e6849a9e	GET	/scores	http://localhost:3000
20240704	15:01:39	725f3167-f71a-4641-815a-f8d03ab70fb8	GET	/users	http://localhost:3000
20240704	15:03:28	8074d94a-5027-4af1-b12a-d6b59bc9aa29	GET	/auth/refresh	http://localhost:3000
20240704	15:03:28	7989af2d-5c59-4caa-a58d-eca6c96c2e69	OPTIONS	/scores	http://localhost:3000
20240704	15:03:28	fe92789f-672e-48ec-9111-38e558f0fbbd	OPTIONS	/users	http://localhost:3000
20240704	15:03:28	8ee66394-ca8f-44cd-a8e3-4c6dd4b6847e	GET	/scores	http://localhost:3000
20240704	15:03:28	243dada8-af48-428a-b041-09d6f4992372	GET	/users	http://localhost:3000
20240704	15:04:39	2fd5566c-f149-4aba-8429-71bc1fea92bc	OPTIONS	/scores	http://localhost:3000
20240704	15:04:39	004f0086-b67e-4cf6-8c3c-ffc1b67af85c	OPTIONS	/users	http://localhost:3000
20240704	15:04:39	769277b0-5714-4b67-ab4f-6435e4704f0d	GET	/scores	http://localhost:3000
20240704	15:04:39	acd1814d-56bf-4986-a022-08d9031b994f	GET	/users	http://localhost:3000
20240704	15:21:57	b40c6d2c-894d-41d6-a067-b33ab3adadd8	GET	/auth/refresh	http://localhost:3000
20240704	15:21:57	3736ae4b-a82e-4737-9c85-8fbdd2a87d77	OPTIONS	/users	http://localhost:3000
20240704	15:21:57	af3da981-ff7a-478c-a04c-c3e551217ffb	OPTIONS	/scores	http://localhost:3000
20240704	15:21:57	d0b307f0-1b2b-4a58-ab49-f3641c7f0a36	GET	/users	http://localhost:3000
20240704	15:21:57	702ef1a2-03b8-4a09-a2e7-ccf53ccd8a44	GET	/scores	http://localhost:3000
20240704	15:26:38	70d994c7-9104-433f-9721-95516acde53f	GET	/auth/refresh	http://localhost:3000
20240704	15:26:38	8dbaac19-7837-44b3-b2bd-2c68601d64f3	OPTIONS	/scores	http://localhost:3000
20240704	15:26:38	6695b45e-aa1e-4cb7-927a-2ed9d4d273ba	OPTIONS	/users	http://localhost:3000
20240704	15:26:38	ee07175a-82ca-4519-9e6b-fd1adb8677d6	GET	/scores	http://localhost:3000
20240704	15:26:38	5f4641a1-2452-46e2-bef2-ef8a1b91777a	GET	/users	http://localhost:3000
20240704	15:28:30	2089709a-6889-455b-ad6a-d262b5203989	GET	/auth/refresh	http://localhost:3000
20240704	15:28:31	aa253688-5265-45ee-8131-d1c89c759428	OPTIONS	/scores	http://localhost:3000
20240704	15:28:31	b999e5f9-0495-443f-920c-2270bd5a4c84	OPTIONS	/users	http://localhost:3000
20240704	15:28:31	7148164f-09df-410a-bc84-01308c959530	GET	/scores	http://localhost:3000
20240704	15:28:31	dfdc46c7-4593-4fef-a3a6-b73b1dc67363	GET	/users	http://localhost:3000
20240704	15:32:19	de0d6a18-f855-445c-a1ec-a3c8c03b14a5	GET	/auth/refresh	http://localhost:3000
20240704	15:32:20	2b8c6def-0982-4342-902a-57f958a6297e	OPTIONS	/users	http://localhost:3000
20240704	15:32:20	78f65316-840c-4216-b3b8-5e0b5fe81039	OPTIONS	/scores	http://localhost:3000
20240704	15:32:20	3af654fe-c14f-4761-9848-aad9e67c5586	GET	/users	http://localhost:3000
20240704	15:32:20	779ab750-4541-4fb1-98d8-c12f05930f3c	GET	/scores	http://localhost:3000
20240704	15:40:42	694c712d-d538-4157-bd5d-1b969543de87	OPTIONS	/users	http://localhost:3000
20240704	15:40:42	3a09a8ea-2cb5-4a60-979b-b8eb395fb6fe	OPTIONS	/scores	http://localhost:3000
20240704	15:40:42	a428cad9-83ae-4f5f-a60a-e6f234291d3a	GET	/users	http://localhost:3000
20240704	15:40:42	b8a03b46-daac-4269-9921-46d1d3f23a15	GET	/scores	http://localhost:3000
20240704	15:41:45	4f40c662-8e64-4c4e-8de6-2b7c59c450a5	GET	/auth/refresh	http://localhost:3000
20240704	15:41:45	ec55fef3-8a55-49d9-8996-23b35567a0b9	OPTIONS	/users	http://localhost:3000
20240704	15:41:45	2a72e824-be5d-4d17-b008-179f5acb0606	OPTIONS	/scores	http://localhost:3000
20240704	15:41:45	b3c2c567-eea8-4be5-a16b-c9154a8bd595	GET	/users	http://localhost:3000
20240704	15:41:45	f7182725-cc0b-4495-98a8-091219a931de	GET	/scores	http://localhost:3000
20240704	15:43:39	8bc6180e-f941-4262-97cf-280bb41930db	GET	/auth/refresh	http://localhost:3000
20240704	15:43:39	60a14994-5818-4d85-86f9-a326d729022f	OPTIONS	/users	http://localhost:3000
20240704	15:43:39	c6c36007-41b4-4dd3-863d-bbace87c5e79	OPTIONS	/scores	http://localhost:3000
20240704	15:43:39	f540b271-8c23-497c-b045-2f224997102a	GET	/users	http://localhost:3000
20240704	15:43:39	44c8da71-9833-4939-aedd-ee252d4a128d	GET	/scores	http://localhost:3000
20240704	15:51:16	717c6b17-7234-4a70-a6ae-49d38370c7df	GET	/auth/refresh	http://localhost:3000
20240704	15:51:16	e09d74b0-fa9e-41a7-ba3b-9e9b5f1dad36	OPTIONS	/users	http://localhost:3000
20240704	15:51:16	8c893611-61e3-4e06-8258-2d1e2b57011d	OPTIONS	/scores	http://localhost:3000
20240704	15:51:16	c711302e-44f0-4b77-ac02-65e4e336c5d0	GET	/users	http://localhost:3000
20240704	15:51:16	f2dd00cf-1f17-4791-b4d8-8422d7cc4d50	GET	/scores	http://localhost:3000
20240704	15:51:37	ebcb750e-2d55-4ca1-abbd-ddb3a2da8512	OPTIONS	/users	http://localhost:3000
20240704	15:51:37	59bb8fe9-9d58-4138-a26e-7e1149bd7660	GET	/users	http://localhost:3000
20240704	15:54:14	77c84a09-b261-465f-9c49-24f4b0dc33bd	OPTIONS	/auth/logout	http://localhost:3000
20240704	15:54:14	c1ec06ef-1127-4333-96f1-75cd8404052e	POST	/auth/logout	http://localhost:3000
20240704	15:54:25	4edbffc8-4f19-408a-ad48-a99bfc5831e9	OPTIONS	/auth	http://localhost:3000
20240704	15:54:25	ed1bf73e-5572-4a48-b409-aa11536122eb	POST	/auth	http://localhost:3000
20240704	15:54:25	c5b235f5-e81a-4d34-a02a-945dbbbff4eb	OPTIONS	/users	http://localhost:3000
20240704	15:54:25	f2fd9d65-6ecf-438b-ad4a-2c20f0a955a2	OPTIONS	/scores	http://localhost:3000
20240704	15:54:25	60f0a8ad-b50d-478a-a241-651b7b4ba3b8	GET	/users	http://localhost:3000
20240704	15:54:25	eeb599a1-2844-4b63-ae58-e0a37886c6d5	GET	/scores	http://localhost:3000
20240704	15:54:45	a975d6fc-f244-4cda-989b-0c33ca0eb388	OPTIONS	/auth/logout	http://localhost:3000
20240704	15:54:45	32cfdde0-b012-4573-8430-bcee996d77a0	POST	/auth/logout	http://localhost:3000
20240704	15:57:04	f52fd970-ef38-40b3-b273-1448a604b019	OPTIONS	/auth	http://localhost:3000
20240704	15:57:04	b24a850a-669a-4efb-a096-033221117c36	POST	/auth	http://localhost:3000
20240704	15:57:04	625c3c60-ae6f-4235-9e74-0e8c2cc148f7	OPTIONS	/users	http://localhost:3000
20240704	15:57:04	ea033862-c801-4879-989a-ca94f387d094	OPTIONS	/scores	http://localhost:3000
20240704	15:57:04	5bcfdbf1-e1d6-405b-bf4c-88ec160ff266	GET	/users	http://localhost:3000
20240704	15:57:04	47620caf-a3d7-48b6-b7ed-fbfe52066960	GET	/scores	http://localhost:3000
20240704	16:04:37	c3b69a8a-4eb8-4d97-be67-db0e335f48d8	GET	/auth/refresh	http://localhost:3000
20240704	16:04:37	2d211042-3405-4cb6-a7db-713bc89d5380	OPTIONS	/users	http://localhost:3000
20240704	16:04:37	b0a582f3-dd54-4f2c-88f9-48ffb02f4b56	OPTIONS	/scores	http://localhost:3000
20240704	16:04:37	c9785bf3-ad9d-47aa-96f8-6db4592b3374	GET	/users	http://localhost:3000
20240704	16:04:37	bd170431-921f-475f-894f-6ca23c697d5c	GET	/scores	http://localhost:3000
20240704	16:06:39	8b9006c7-b7e3-4e96-a6e6-b4dd102d46cb	OPTIONS	/auth/logout	http://localhost:3000
20240704	16:06:39	0a32d026-ab0b-4372-8608-4713b0ef3f72	POST	/auth/logout	http://localhost:3000
20240704	16:07:03	a698f706-e581-44bd-9d3e-4efe00b462bd	OPTIONS	/users	http://localhost:3000
20240704	16:07:03	80a23acc-1c48-4ff7-94bc-4f5fb301265b	POST	/users	http://localhost:3000
20240704	16:07:03	4a95d76b-7264-42aa-b9e1-80174ed5c89e	OPTIONS	/auth	http://localhost:3000
20240704	16:07:03	3d470feb-c668-4182-b53a-c0d828d56367	POST	/auth	http://localhost:3000
20240704	16:07:03	b5b63df5-1f9f-467a-9378-1b4762ac143c	OPTIONS	/users	http://localhost:3000
20240704	16:07:03	c6c5f8fb-2e51-4d97-a411-72ce35697a82	OPTIONS	/scores	http://localhost:3000
20240704	16:07:03	172f2b86-2bfe-41e1-aecb-a27d3efe3412	GET	/users	http://localhost:3000
20240704	16:07:03	c3894a32-3735-4efe-ac44-345d520dc318	GET	/scores	http://localhost:3000
20240704	16:07:11	a824d382-888b-48d9-be0a-9f5656f7ba6b	OPTIONS	/auth/logout	http://localhost:3000
20240704	16:07:11	134bddef-8b10-47ba-822b-d80c666a0855	POST	/auth/logout	http://localhost:3000
20240704	16:10:16	1d186f8b-f339-4e5b-a962-06f9a5636710	GET	/auth/refresh	http://localhost:3000
20240704	16:10:26	d3f83b2b-8679-4cfa-93f5-4fd2ca07e92c	OPTIONS	/auth	http://localhost:3000
20240704	16:10:26	9c2dc95d-eb71-49f9-9210-4e1305a448ad	POST	/auth	http://localhost:3000
20240704	16:10:26	03b2ab22-312c-4b35-81c9-df07adcf394b	OPTIONS	/users	http://localhost:3000
